# Frame 1:
7.143714705897382874e-04 1.857646159359552934e-02 9.989484402351460623e-01
8.023946145427890075e-06 9.084860817411497813e-07 1.527296458448034258e-02
# Frame 120:
2.184183510719010443e-02 1.557824226910362216e-03 5.346455858351154000e-02
6.872802132223642096e-04 1.839393858026950462e-02 9.980443539257681795e-01
7.872602519728376494e-06 7.365165056396225383e-07 1.518902900412390407e-02
# Frame 121:
2.182557341997966999e-02 1.596093690197973461e-03 4.174221563314212124e-02
6.900674708654472647e-04 1.832073351474881526e-02 9.986057978226468013e-01
7.915065165196799197e-06 7.639113959400947042e-07 1.513338316397686359e-02
# Frame 122:
2.142173922803565153e-02 1.495121642001738744e-03 5.482729220212851501e-02
6.337566057386650326e-04 1.797269095551599222e-02 9.979916687925479701e-01
7.705117765517237384e-06 6.244930350466047588e-07 1.490138996177916945e-02
# Frame 123:
2.189493478188284104e-02 1.596299893872087268e-03 4.576890760588577661e-02
6.790593583105952562e-04 1.846948462965836146e-02 9.984241362450684276e-01
7.897122166339326797e-06 8.913440647725780213e-07 1.519644268052261840e-02
# Frame 124:
2.163096105342215969e-02 1.551254897223743176e-03 4.941606270215218727e-02
6.587615113603522863e-04 1.818004538493718861e-02 9.982635365370646774e-01
7.752248582729148323e-06 7.015270317922846409e-07 1.505693933579111202e-02
# Frame 125:
2.174095092668479681e-02 1.573665623634553637e-03 5.568944323132785090e-02
6.580909567838156508e-04 1.835714280086370859e-02 9.979261212178662799e-01
7.766137081917067541e-06 7.820506331434777048e-07 1.515187435646543623e-02
# Frame 126:
2.165655631536854767e-02 1.576710135051806374e-03 4.873410827314219457e-02
6.493379281665279503e-04 1.821742642320723499e-02 9.982958167678578354e-01
7.766190796096298683e-06 7.527594045436979888e-07 1.505523637196966476e-02
# Frame 127:
2.180505697725181741e-02 1.588933180293925678e-03 4.742793005182020794e-02
6.878260603441617395e-04 1.823233751961209764e-02 9.983545800846245211e-01
7.974122010835208821e-06 6.342331384696338540e-07 1.509461349332178945e-02
# Frame 128:
2.161193599749932498e-02 1.823463907907357361e-03 8.122383475119065999e-02
6.421861280442580245e-04 1.829761919244465504e-02 9.961770838627606039e-01
7.616271296247743044e-06 1.007712045624809270e-06 1.510927286989073061e-02
# Frame 129:
2.110698246285830706e-02 1.861690301889106641e-03 1.880892209206374566e-01
6.304625784971914842e-04 1.791705670771854414e-02 9.816467662122464466e-01
7.265422086939946322e-06 1.087343717436849015e-06 1.488899932635922262e-02
# Frame 130:
1.941451605898217303e-02 1.899397701021875683e-03 3.649974145809556370e-01
5.472066906463153710e-04 1.670577871154113256e-02 9.305476222419517551e-01
6.203315830561135191e-06 1.125995582515055283e-06 1.407467322415803523e-02
# Frame 131:
1.647478231842932489e-02 1.507720630156137494e-03 5.744784563798084331e-01
4.417962842179469713e-04 1.431265984755689287e-02 8.181341881818153805e-01
4.856965221745792376e-06 6.709384689224452427e-07 1.233751067708007028e-02
# Frame 132:
1.296173144841462378e-02 1.280344935849755429e-03 7.328843043054451556e-01
2.954594991331460879e-04 1.155799232551755346e-02 6.800539523378049678e-01
3.205182617577751620e-06 7.357903283629973178e-07 1.019304436524704621e-02
# Frame 133:
1.005071537323548245e-02 8.922364062928755642e-04 8.305882779325454157e-01
2.001475477476513470e-04 9.144453243708236187e-03 5.566586886569800940e-01
2.037931208358351820e-06 4.847801731773199644e-07 8.291130795425972339e-03
# Frame 134:
8.015991331909578035e-03 6.343760963792736745e-04 8.847371772752454788e-01
1.389192178843260761e-04 7.466063284717180601e-03 4.659096445642657014e-01
1.267414208546411646e-06 3.488641534492140161e-07 6.921726498253794567e-03
# Frame 135:
-6.381313492832263283e-03 -4.615862359028143676e-04 -9.157119144694241264e-01
-6.717689020985783690e-05 -6.134170173101555212e-03 -4.016947413000279132e-01
-5.887124102593241026e-07 -2.524111780742822020e-07 -5.870070701526102636e-03
# Frame 136:
5.425792730702394887e-03 2.389538551320417837e-04 9.332554051052944777e-01
4.074256612116501262e-05 5.316783207069680252e-03 3.590956054778267625e-01
2.751689507043216048e-07 1.673883667174147981e-07 5.189296564334359117e-03
# Frame 137:
4.905806139016047340e-03 6.530241374450671964e-05 9.408928668520205596e-01
2.444044982147238097e-05 4.871390385972771721e-03 3.385991948816444164e-01
9.944836476444510582e-08 6.542589221789545208e-08 4.836950750976559167e-03
# Frame 138:
4.871203336273334863e-03 3.905005345874713413e-05 9.418301243624419561e-01
2.480156662988692716e-05 4.812990921133683715e-03 3.359854089890699225e-01
1.115040168903625162e-07 5.345562550486814693e-08 4.788125550263271427e-03
# Frame 139:
-4.750382263672214313e-03 -2.611682373751925788e-05 -9.434238249903996731e-01
-1.079603841004892955e-05 -4.768014733057246088e-03 -3.314871754935179715e-01
-1.751129552848145340e-08 -7.154176772103405159e-08 -4.736879671239295313e-03
# Frame 140:
4.766557008387347499e-03 4.507443024913346263e-05 9.430278472003206236e-01
4.144073534259905897e-06 4.785435375566677793e-03 3.326114668646691919e-01
2.061054273270796868e-08 1.325259950850352391e-07 4.740148575547413999e-03
# Frame 141:
-4.752237150612396988e-03 -4.751527090031186870e-05 -9.431264920386607242e-01
-1.711733836797298542e-06 -4.773772215331817392e-03 -3.323320737664562929e-01
-8.871092532704347609e-09 -1.164175695846587501e-07 -4.736859845066269080e-03
# Frame 142:
4.756517381432244333e-03 4.590358967842913022e-05 9.435099302730328708e-01
9.414930777678862602e-06 4.780085963149259022e-03 3.312417642150188302e-01
2.096401300715158437e-08 1.082069238372719474e-07 4.735951930777292443e-03
# Frame 143:
4.772483957329518717e-03 3.043335031943646905e-05 9.427194823002299495e-01
1.241602939718270757e-05 4.750900765200754931e-03 3.334849090699963936e-01
3.897249345105646099e-08 7.230107236735772913e-08 4.737549219258354281e-03
# Frame 144:
4.698112515433493577e-03 1.710842843413761658e-05 9.437171665082966232e-01
1.900333633085028099e-06 4.731092929519841415e-03 3.306527384031389127e-01
-2.444788829074716502e-08 5.572254814616475010e-08 4.713854710167530646e-03
# Frame 145:
4.700826104584896262e-03 4.246118589051689973e-05 9.438583832172635635e-01
2.027765162653601041e-06 4.736873582154586641e-03 3.302492894496583675e-01
-2.742409140598924816e-08 1.135045801266720515e-07 4.713990243213593730e-03
# Frame 146:
4.755651539562857563e-03 2.863069411751449194e-05 9.434735419563968772e-01
1.197387657859678997e-05 4.760161685146515644e-03 3.313457997799117982e-01
4.202360173354943985e-08 5.879119210021129189e-08 4.728664984095149598e-03
# Frame 147:
4.770486267201810154e-03 3.441474457422445980e-05 9.437674291523702186e-01
1.527093492613977615e-05 4.769592994721923336e-03 3.305074573505963342e-01
5.352158508578850058e-08 1.041705192875454931e-07 4.727825358331984480e-03
# Frame 148:
4.780716527167313233e-03 6.049385980737548280e-05 9.442303740062556461e-01
1.692989702772863364e-05 4.798797716309734229e-03 3.291816851131871280e-01
2.448854065117727829e-08 1.316442173410899278e-07 4.746718220785153645e-03
# Frame 149:
-4.727111668943777094e-03 -2.883709421751709423e-05 -9.439734067281260188e-01
-1.291513696604582095e-05 -4.739084821322929117e-03 -3.299199112903866138e-01
-2.182723474701855856e-08 -6.934989109080247187e-08 -4.717416261101556492e-03
# Frame 150:
4.737233650313330512e-03 5.619626293889265262e-05 9.442204981086811388e-01
8.525227452425203104e-06 4.775289675020074828e-03 3.292114115636465277e-01
3.495856613104376204e-08 1.545961807204090734e-07 4.716931502925752855e-03
# Frame 151:
4.780851065298963309e-03 6.432427603054171542e-05 9.434622625104235327e-01
1.137701686682423131e-05 4.794047610552233836e-03 3.313769655667264113e-01
5.434791040873014615e-08 1.605672074510188601e-07 4.735210029454069505e-03
# Frame 152:
4.784245219397739897e-03 6.630276092962997811e-05 9.446111645025188075e-01
2.092707061292709751e-05 4.806189545393430712e-03 3.280873172890608203e-01
5.160340306453953149e-08 1.619337513680554258e-07 4.739919510892799843e-03
# Frame 153:
4.730770173608932379e-03 1.975698750623718119e-05 9.436958965087097750e-01
1.195961989557200101e-05 4.729464899979946534e-03 3.307129533791849929e-01
2.618457787876204049e-08 5.633639605914648050e-08 4.716865674227126159e-03
# Frame 154:
4.782753764286521922e-03 4.938647419613300760e-05 9.432652939158965300e-01
1.318583884965227024e-05 4.775189151675736203e-03 3.319374392303516275e-01
5.515171666629143430e-08 1.124421533677794635e-07 4.737293852369180505e-03
# Frame 155:
4.739275707600383060e-03 4.615362458601471187e-06 9.436338755169456638e-01
1.184476730207178165e-05 4.720175706222989008e-03 3.308899116826170550e-01
3.224857061922137975e-08 4.542968695888085173e-08 4.715333392835170147e-03
# Frame 156:
4.739153662132624192e-03 4.203660919218037937e-05 9.443902744410618277e-01
1.228320454540009713e-05 4.764936181483688318e-03 3.287241195340940281e-01
1.772086414636930167e-08 1.103241876481815131e-07 4.721934503701448287e-03
# Frame 157:
4.734241674532526332e-03 3.757249520943801654e-05 9.424981816432826953e-01
4.624577943153883737e-06 4.728354160236596278e-03 3.341109650729566782e-01
2.784037759620047266e-08 6.701278957582565821e-08 4.718983655539754803e-03
# Frame 158:
4.766766644424849826e-03 5.160772032092974377e-05 9.429639469135031593e-01
1.148717782275022822e-05 4.761684239607661372e-03 3.327930444684837341e-01
4.229061041504300689e-08 1.131174065641312056e-07 4.731371718496216357e-03
# Frame 159:
4.765673564905452061e-03 7.596512548402439813e-05 9.441932140484021740e-01
7.371325275963914538e-06 4.805278818524467456e-03 3.292884728382605708e-01
2.285728701791660597e-08 1.719304696463110855e-07 4.740045007926307202e-03
# Frame 160:
-4.775482663295116913e-03 -5.117064484102302622e-05 -9.447011874853046276e-01
-1.619241466408855137e-05 -4.800717884030910459e-03 -3.278282430117246404e-01
-3.403881734964901580e-08 -1.430411748975594016e-07 -4.738611630055908699e-03
# Frame 161:
4.747756906754263366e-03 3.118533859762253572e-05 9.431016509661841463e-01
4.308352372922843280e-08 4.754377321614209825e-03 3.324029849207542631e-01
1.089767511522857213e-08 6.747345173550603112e-08 4.731309410421762930e-03
# Frame 162:
4.753804341816886790e-03 2.387387660866685049e-05 9.428503591930735839e-01
-2.172190702720089472e-06 4.757676195742451507e-03 3.331149031856384113e-01
1.347996762065009601e-08 5.504803649485011020e-08 4.735687059716699177e-03
# Frame 163:
4.737727546923311064e-03 9.636940624024444512e-06 9.433522984433594383e-01
1.238811857525820927e-06 4.739599650793470918e-03 3.316914361440163606e-01
1.157748001913158165e-08 4.535955237865920354e-08 4.724642715066376154e-03
# Frame 164:
-4.769398705284206251e-03 -2.865030745935598423e-06 -9.436035927158411551e-01
-5.902061150157721446e-06 -4.756384454669731338e-03 -3.309749558892465804e-01
-2.758927374961932503e-08 -1.742777734245305881e-08 -4.740040900030537130e-03
# Frame 165:
4.690858766315460747e-03 1.403816492694770254e-05 9.431956756362366301e-01
-1.975263952559494547e-06 4.692226378408118938e-03 3.321381018741760838e-01
-1.840564888803293828e-08 8.859977545664086204e-09 4.709288608537301989e-03
# Frame 166:
4.764355460073079092e-03 6.798795318087638458e-06 9.428441085626341200e-01
2.152783658496879869e-06 4.740539516122427993e-03 3.331327356403449569e-01
3.881027317954706187e-08 1.494447581548615860e-08 4.732393136492300638e-03
# Frame 167:
4.723400257581790093e-03 1.502053128645646246e-05 9.436987651796985288e-01
7.212149992854569451e-07 4.735972488354635995e-03 3.307047379920677876e-01
2.289141514395315301e-09 4.247749490293971161e-08 4.719819527082250339e-03
# Frame 168:
4.745913752256315440e-03 -8.753509865621552589e-06 9.436335005511100604e-01
3.819007441275630852e-06 4.736649802942795480e-03 3.308904531573530483e-01
1.775301152666561188e-08 -1.075646135293461628e-08 4.729165578732838146e-03
# Frame 169:
4.742977485454057812e-03 6.027493852246615793e-06 9.434692527537056339e-01
1.125996000436973703e-06 4.743144967932437679e-03 3.313584657688166679e-01
1.585024016353552622e-08 2.301116101456589132e-08 4.726835567969858189e-03
# Frame 170:
4.739665403517208907e-03 2.094101195935923831e-05 9.432433595774694091e-01
-5.196102882184858138e-07 4.746151460488238355e-03 3.320009583327032110e-01
1.291540069612393639e-08 4.868781399099316702e-08 4.726252062030588362e-03
# Frame 171:
4.748773256472637802e-03 2.096905250197956912e-05 9.431095699575191560e-01
-5.072870922605062248e-07 4.753723803496288230e-03 3.323805287321141000e-01
1.763919562262853760e-08 4.466122318417715691e-08 4.730115950057792867e-03
# Frame 172:
4.733013344409802217e-03 6.313583749183851274e-06 9.429498032996533885e-01
-2.709109855484581508e-06 4.730620667204001734e-03 3.328341172822990579e-01
3.480427668987666492e-09 9.352434367157120815e-09 4.726372355352187297e-03
# Frame 173:
4.751652067254046388e-03 2.036005138426013645e-05 9.427988200936319174e-01
-1.345618047146425114e-06 4.749337674819358555e-03 3.332608913867456946e-01
1.080131256260031797e-08 3.331278085452018706e-08 4.735850515550125810e-03
# Frame 174:
4.734689174152666505e-03 3.074176063207926331e-05 9.429139538095903106e-01
-4.590462305534888054e-06 4.746800670522702270e-03 3.329353670965052858e-01
-4.287916573112786150e-09 6.268452531096980893e-08 4.729342783884989132e-03
# Frame 175:
-4.726949910915233255e-03 -1.578566558297240927e-05 -9.424843091730726874e-01
4.168126003271111895e-06 -4.728764774675638626e-03 -3.341501536610597678e-01
-3.445911760472668091e-09 -2.576046700460954704e-08 -4.721888661337868623e-03
# Frame 176:
4.754181462256817578e-03 4.404290462327155802e-05 9.436425428052392927e-01
2.610715163916017320e-06 4.774293773553634976e-03 3.308638941258418287e-01
1.254068411459357514e-08 8.105448888843637013e-08 4.736760806046844303e-03
# Frame 177:
4.722892555822275594e-03 9.252053621377378701e-06 9.435855487424118504e-01
-1.650949672849183218e-07 4.726533969077235768e-03 3.310278104685614453e-01
5.587803158930638370e-09 1.712691252707318669e-08 4.717518181113918539e-03
# Frame 178:
-4.725164466194766398e-03 -9.266375568100142389e-06 -9.430458301739484961e-01
3.508338647832645295e-06 -4.723680517345570963e-03 -3.325622808871799285e-01
-8.836508959867799623e-09 -2.912442798934511371e-08 -4.717105850818356823e-03
# Frame 179:
4.722379567737713252e-03 2.440278129685285490e-05 9.432923663755519161e-01
-2.803029412611216498e-06 4.739926419282637464e-03 3.318621417357994208e-01
-3.547811678803391026e-09 6.523879226358265656e-08 4.718267218042251736e-03
# Frame 180:
4.729500235263737508e-03 3.547914564689868617e-05 9.427436495889430779e-01
-4.944434596278421603e-06 4.739587979445130869e-03 3.334175030598506839e-01
-5.727761754447322727e-09 5.815924920005066801e-08 4.727225734402380752e-03
# Frame 181:
4.757086629302589853e-03 1.894794901823502288e-05 9.429112449315052435e-01
-1.155838513053607509e-06 4.754839353536165041e-03 3.329425204799252302e-01
1.520973804162413646e-08 4.307327101109022388e-08 4.735346592822199836e-03
# Frame 182:
4.758043752055175941e-03 2.132796248916440270e-05 9.449199184813520391e-01
9.267336148851629401e-06 4.771488755085430758e-03 3.271979478853317413e-01
2.105550110456264044e-08 4.848319039556535164e-08 4.737502587612998396e-03
# Frame 183:
4.735036360472138876e-03 4.848345770551976933e-05 9.446288462936928143e-01
2.911022578630563207e-06 4.780850499805255893e-03 3.280375490568114838e-01
-1.555778082118522941e-08 1.021754315493818259e-07 4.736000282941434797e-03
# Frame 184:
-4.775614308555106019e-03 -2.070843717867025102e-05 -9.431623630251232404e-01
-2.153742716359040928e-06 -4.771341879930708282e-03 -3.322298674576119049e-01
-2.739013086146116834e-08 -4.573774396595063884e-08 -4.743365168665800331e-03
# Frame 185:
4.716912214135384959e-03 -2.609407226037433131e-05 9.427994120249347798e-01
-2.884607990831283489e-06 4.687361031588320633e-03 3.332609028018629349e-01
5.300427374884974391e-09 -5.551135421103173426e-08 4.713602191955881641e-03
# Frame 186:
-4.725779659621407239e-03 -3.975804318744587601e-06 -9.422911256352919374e-01
6.983970023897875848e-06 -4.711706537633827616e-03 -3.346948051612871344e-01
-9.056232848445268277e-10 1.571329774368335232e-10 -4.721092093070227390e-03
# Frame 187:
-4.729461672777524571e-03 -2.146014618668819668e-05 -9.444135128754981290e-01
-2.272160556701591981e-06 -4.750068253647025777e-03 -3.286576588051542958e-01
-8.059665083584078827e-10 -5.354906270020325191e-08 -4.725313221778963332e-03
# Frame 188:
4.709404443505794090e-03 -2.490239006981423761e-06 9.440252152188538526e-01
6.409783997724692479e-07 4.711880185096765927e-03 3.297723033277863980e-01
-6.491085517401919650e-09 -9.519268602451834801e-09 4.716002245518311799e-03
# Frame 189:
-4.694137436346270016e-03 -1.063359557131251350e-06 -9.439668411582088359e-01
2.203967670227254943e-06 -4.706515020498461092e-03 -3.299397709300377901e-01
1.320131423930341017e-08 -6.917804015186254226e-09 -4.707880258601956913e-03
# Frame 190:
-4.728488114494608548e-03 -1.150163032962306000e-05 -9.438722025781607350e-01
-9.705188485277401070e-07 -4.731082183483271281e-03 -3.302093402251996546e-01
-3.005327171114004259e-09 -1.783293678349108431e-08 -4.723870932250344434e-03
# Frame 191:
4.749738839837497166e-03 1.218566364856362538e-05 9.435661424063895852e-01
2.071735778531577951e-06 4.741242499396797032e-03 3.310822847332227092e-01
1.252453488637574334e-08 1.616185183717647968e-08 4.734563114675806837e-03
# Frame 192:
4.714257529619263719e-03 -1.611949994541327384e-06 9.443206339551002415e-01
-8.107359569143569395e-07 4.734638601866219404e-03 3.289249929289589369e-01
-7.357232786265909906e-09 3.441960179139431925e-08 4.716808594717300865e-03
# Frame 193:
4.724804920982727564e-03 1.563728628276107708e-05 9.438747061702857932e-01
5.521464896357614898e-07 4.736622952637417096e-03 3.302021940642043130e-01
3.105165606886604699e-09 3.932722344501754504e-08 4.721277769260972049e-03
# Frame 194:
4.730874795285953775e-03 -7.232105235286147429e-06 9.445149729318785825e-01
8.566511443347517459e-06 4.720370996045904384e-03 3.283664377603950912e-01
1.930352887624196235e-08 -1.367180234676090693e-08 4.720726181767443720e-03
# Frame 195:
4.659338014277774123e-03 -5.470594546905221668e-06 9.440090888068447539e-01
-6.730003459475629216e-06 4.683489849048229174e-03 3.298199555978267306e-01
-2.765676402395316032e-08 3.144969282737352245e-09 4.689622202238129083e-03
# Frame 196:
4.708621932676816495e-03 1.956131341155229329e-05 9.438589173495230966e-01
-2.118884271657025630e-06 4.723070775148311209e-03 3.302477225717073694e-01
-1.759378370662546933e-08 2.255140212602109549e-10 4.723025598009569434e-03
# Frame 197:
4.737837961059993691e-03 4.368670811575478216e-05 9.435786338484178914e-01
-3.014222031217610662e-06 4.757803394405417732e-03 3.310466857694511211e-01
2.418031962311974173e-09 8.086801842502786399e-08 4.729467888663727027e-03
# Frame 198:
4.686007924745242033e-03 -1.572460170526504753e-05 9.435248293874161085e-01
-4.346164656552349871e-06 4.685627260473486898e-03 3.312021580526448017e-01
-1.426492540668106839e-08 -2.416863238066304995e-08 4.702423999438570812e-03
# Frame 199:
4.688304401678547104e-03 8.819658316346095555e-06 9.443088445932925623e-01
-4.550579697671274075e-06 4.718769503070150903e-03 3.289595330304039833e-01
-2.735512809269543130e-08 2.543273336302795935e-08 4.710049789314387295e-03
# Frame 200:
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
# Frame 201:
4.745086322663157399e-03 2.928374890348447800e-05 9.430433524318688754e-01
-3.037175929547779746e-06 4.753838032291424556e-03 3.325681995816264780e-01
-1.141784938579721131e-08 3.270095331541286575e-08 4.744720654257163217e-03
# Frame 202:
4.680164075049327542e-03 -7.123052413377054704e-06 9.449312414408800320e-01
4.383090572942282344e-06 4.702019086910399874e-03 3.271678622681782889e-01
-2.203629396459186949e-08 -3.961339086639343606e-09 4.703813203597191454e-03
# Frame 203:
-4.661083397182760532e-03 1.822438795384008747e-05 -9.438950907914470667e-01
3.616711752581182651e-06 -4.664782331489886018e-03 -3.301461778014539994e-01
4.141718455939268680e-08 2.197909654031736254e-08 -4.698151237466619522e-03
# Frame 204:
4.678983424793453291e-03 3.186079782777812577e-06 9.440950170371799066e-01
-5.826048967663247192e-06 4.705839292544635941e-03 3.295730352997998658e-01
-4.172721633327610109e-08 3.833595100641417939e-09 4.709071608224111270e-03
# Frame 205:
4.720370939523352988e-03 -3.500303900243064504e-06 9.436248503896980111e-01
1.040032308623282932e-06 4.713410571653959755e-03 3.309159941050681120e-01
8.891242231882485029e-09 -1.079517036056246173e-08 4.716822883739356723e-03
# Frame 206:
4.749660816682412835e-03 2.909801301092160603e-05 9.441819676244389559e-01
9.773281952169937947e-07 4.762835285967314050e-03 3.293216045474138820e-01
-1.279215536126392227e-09 5.274828313615240462e-08 4.737938968872298061e-03
# Frame 207:
4.713417263910823010e-03 -1.135370601084442305e-05 9.442384664595064869e-01
1.448221207206869498e-06 4.713589560986216481e-03 3.291611143067131873e-01
-2.231656179613987965e-09 -2.402142281057959994e-08 4.716452767106527055e-03
# Frame 208:
-4.743011762511240882e-03 -2.294246945840362740e-05 -9.446551649433148068e-01
-2.306591646981892079e-06 -4.766020160698514543e-03 -3.279619007909471140e-01
-3.438818603842647569e-09 -5.711875135578550911e-08 -4.732793580451052570e-03
# Frame 209:
4.751366858017214492e-03 1.808747680765502612e-05 9.436922306406859695e-01
-8.832963645066595542e-07 4.752403447043843446e-03 3.307225405901031423e-01
1.067084285522092457e-08 3.612900167728727573e-08 4.734323663710518319e-03
# Frame 210:
-4.765684834298829740e-03 -1.608380133772491721e-05 -9.438824122667042182e-01
-4.378029829825669873e-06 -4.753663315569761280e-03 -3.301790084036562156e-01
-1.834332772616800206e-08 -4.913406996433644464e-09 -4.743930696341554232e-03
# Frame 211:
4.718803766946333411e-03 1.067680745383967205e-05 9.444429129293220315e-01
-1.201967836186174713e-07 4.733532528131183248e-03 3.285735873422149234e-01
-6.166065908641913950e-09 9.453727217968376803e-09 4.723173239512777448e-03
# Frame 212:
-4.747984143788185583e-03 -2.940343791947448964e-05 -9.443226262216383171e-01
-1.682975727360816935e-06 -4.763629152672895287e-03 -3.289180911519258843e-01
-7.655297631887594531e-09 -4.282755147212006842e-08 -4.736088608869064819e-03
# Frame 213:
-4.744553933918523557e-03 -1.909225227309788495e-05 -9.438297860480391321e-01
-1.205297829894834602e-06 -4.747011723741544759e-03 -3.303298496950698993e-01
7.497094606701466212e-09 -1.632399461351951543e-08 -4.741317395117081515e-03
# Frame 214:
4.756304638418882257e-03 5.420721742751861435e-05 9.437774515369059536e-01
-1.927751597688899582e-06 4.779920136396382906e-03 3.304785382187614973e-01
-1.166837587954692013e-08 6.773604362965981075e-08 4.752339931733576099e-03
# Frame 215:
4.740307305393196870e-03 1.158406744786521615e-05 9.445022302562749994e-01
4.179841344339265743e-06 4.745376215506339271e-03 3.284025246915370788e-01
1.709500265552001138e-08 1.386069084246346717e-08 4.725416035506154952e-03
# Frame 216:
-4.731103464247725723e-03 -1.022766905495375159e-05 -9.436511185124420997e-01
-6.940746677585202900e-07 -4.725443237861118133e-03 -3.308406663326609598e-01
-9.932038958085658267e-09 -6.308538405622157737e-09 -4.723004542408466497e-03
# Frame 217:
4.730328298923803902e-03 -2.398237067329363578e-05 9.441506875775831364e-01
7.118585045028374523e-06 4.702895385990191537e-03 3.294126634715843216e-01
2.034036988559885761e-08 -7.093409453636789274e-08 4.720427382478687740e-03
# Frame 218:
4.758947654411638077e-03 -3.554947163257526529e-06 9.447045578065212945e-01
8.208523072686166249e-06 4.750500078893743483e-03 3.278194946597793868e-01
1.781352102361624744e-08 -1.604731518918175732e-08 4.739458491927731401e-03
# Frame 219:
4.760936125625041086e-03 3.077048320985584120e-05 9.446305582734564332e-01
5.328342693202303709e-06 4.775933640516800624e-03 3.280321663179675551e-01
2.339794058965278256e-09 4.182411829849850257e-08 4.746494134883691429e-03
# Frame 220:
4.764536220399781530e-03 4.994685689724135963e-06 9.437842474891056099e-01
5.188756766831899285e-06 4.743988431446849799e-03 3.304596986928710622e-01
2.254938580402404791e-08 -2.119005938719367800e-08 4.740827747964740033e-03
# Frame 221:
4.764138935436736111e-03 3.461346669403960342e-05 9.440371806688402367e-01
2.503924139309523491e-06 4.774315072254097132e-03 3.297359867160379321e-01
1.516724227543605667e-08 5.485561285096621792e-08 4.742179947871758526e-03
# Frame 222:
4.744132960189078284e-03 -1.141137732891518315e-05 9.445138800886464514e-01
4.686546130966164093e-06 4.730871428315921133e-03 3.283691005295099608e-01
1.409562896990042794e-08 -3.388862671214560381e-08 4.730332243221255055e-03
# Frame 223:
4.773470622098104077e-03 5.420862102863498432e-06 9.445073946854570801e-01
8.570100499375053188e-06 4.761720057381536690e-03 3.283867600167238443e-01
3.838585799256405474e-08 4.025545884681447982e-09 4.738895197205071630e-03
# Frame 224:
4.794024495447488619e-03 5.080047885312686384e-05 9.447922544371859521e-01
7.549753288583798056e-06 4.812325548730433597e-03 3.275649771016243550e-01
2.617508991789044592e-08 8.389157490166699348e-08 4.757935073811521594e-03
# Frame 225:
-4.780519707939101873e-03 -2.509675412777848187e-05 -9.447232627259654070e-01
-7.680939993698614283e-06 -4.785790709795845199e-03 -3.277646474842922930e-01
-2.742950672581705935e-08 -4.321290416249272974e-08 -4.747091073777296930e-03
# Frame 226:
4.755388505323655465e-03 -5.974950058348027272e-07 9.440786865662796901e-01
1.603328999439358868e-07 4.755037252847543403e-03 3.296176659047909685e-01
1.887574801106343033e-08 -3.556506160137755776e-09 4.733264758062138283e-03
# Frame 227:
4.754291638838351909e-03 8.385542304061522278e-06 9.443920622487498306e-01
4.880304824176046714e-06 4.758808691114806665e-03 3.287186128852125355e-01
1.225844939245625572e-08 -3.167426818630317574e-11 4.738845966523936616e-03
# Frame 228:
4.781578271842479820e-03 -8.308161417658854031e-06 9.445578900804205702e-01
1.004535753894869841e-05 4.758107998120071104e-03 3.282413035313376248e-01
3.778386683700153575e-08 -4.779281787076507777e-08 4.747177102452338274e-03
# Frame 229:
-4.794473656926078256e-03 -4.430718759385105139e-05 -9.458916677374225035e-01
-1.224443421600959906e-05 -4.823114406236672647e-03 -3.243764024725137030e-01
-2.796245331010536751e-08 -6.054150406171414668e-08 -4.759296232356612782e-03
# Frame 230:
4.702267076231683718e-03 -3.445956146938698929e-06 9.448965375019272583e-01
2.120243463401322782e-06 4.720259818864270748e-03 3.272674051641186188e-01
-8.521832028454479897e-09 -1.359637288221799534e-08 4.710281226160638150e-03
# Frame 231:
4.732606573919388021e-03 2.421664073542843223e-05 9.444312318278528240e-01
1.694836522138868919e-06 4.758242775440760415e-03 3.286065977189755460e-01
4.597474811162923679e-09 4.641259876596632661e-08 4.723690831382208744e-03
# Frame 232:
-4.718180915459435458e-03 1.653773073744452721e-05 -9.446448376427277749e-01
-4.841182738245917569e-06 -4.715951358797297772e-03 -3.279930008901205674e-01
-8.490200292271216023e-09 3.891296218483195301e-08 -4.713847338755473501e-03
# Frame 233:
4.758792953742766590e-03 6.795875437682992697e-07 9.442605613976451373e-01
4.455072110967134351e-06 4.755193271681654177e-03 3.290961421189816938e-01
7.435544904094004772e-09 -2.017472360395741228e-08 4.739560915244188030e-03
# Frame 234:
4.683385722419987525e-03 -2.662288267628870603e-05 9.441172579098341400e-01
-1.022170527044987885e-06 4.684756621997326030e-03 3.295096684605898774e-01
-8.468686539807910399e-09 -7.505153468632433366e-08 4.701058555991701610e-03
# Frame 235:
4.775554520916871701e-03 4.520223078248370482e-05 9.441903274920047107e-01
5.225412382336777125e-06 4.803924964003608057e-03 3.292964006841843094e-01
-3.026965640942926297e-09 6.723014350030222358e-08 4.756078257247985455e-03
# Frame 236:
-4.788400031892819930e-03 8.352398088651165591e-06 -9.452577295601248819e-01
-1.781694838460948235e-05 -4.769251715589176849e-03 -3.262202094542455133e-01
-5.003317121467880013e-08 3.166307503752987041e-08 -4.746022172793085310e-03
# Frame 237:
4.748014745757389056e-03 1.281926600486149789e-05 9.438716733203543763e-01
